,Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
32442,3724,Cassie,neutral,I guess the last time we really hung out was when our parents rented that beach house together.,0.0
32443,3724,Ross,neutral,Oh right.,0.0
32444,3724,Ross,neutral,Right.,0.0
32445,3724,Ross,joy,"Ooh, remember the time I uh, I pinned you down and tickled you til you cried?",1.0
32446,3725,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32447,3725,Cassie,neutral,I'm all done.,0.0
32448,3725,Ross,joy,Thank God.,0.0
32449,3725,Cassie,neutral,I guess the last time we really hung out was when our parents rented that beach house together.,0.0
32450,3725,Ross,neutral,Oh right.,0.0
32451,3725,Ross,neutral,Right.,0.0
32452,3725,Ross,joy,"Ooh, remember the time I uh, I pinned you down and tickled you til you cried?",0.0
32453,3725,Ross,sadness,We're probably too old to do that now.,1.0
32454,3726,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32455,3726,Cassie,neutral,I'm all done.,0.0
32456,3726,Ross,joy,Thank God.,0.0
32457,3726,Cassie,neutral,I guess the last time we really hung out was when our parents rented that beach house together.,0.0
32458,3726,Ross,neutral,Oh right.,0.0
32459,3726,Ross,neutral,Right.,0.0
32460,3726,Ross,joy,"Ooh, remember the time I uh, I pinned you down and tickled you til you cried?",1.0
32461,3726,Ross,sadness,We're probably too old to do that now.,0.0
32462,3726,Cassie,joy,"I'll always remember that summer, because it's when I got all of these freckles.",1.0
32463,3727,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32464,3727,Cassie,neutral,I'm all done.,0.0
32465,3727,Ross,joy,Thank God.,0.0
32466,3727,Cassie,neutral,I guess the last time we really hung out was when our parents rented that beach house together.,0.0
32467,3727,Ross,neutral,Oh right.,0.0
32468,3727,Ross,neutral,Right.,0.0
32469,3727,Ross,joy,"Ooh, remember the time I uh, I pinned you down and tickled you til you cried?",0.0
32470,3727,Ross,sadness,We're probably too old to do that now.,0.0
32471,3727,Cassie,joy,"I'll always remember that summer, because it's when I got all of these freckles.",1.0
32472,3727,Ross,joy,Uh-huh! Uh-huh! And-and-and I'll always remember that summer because that's when I realized that we are related.,1.0
32473,3728,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32474,3728,Cassie,neutral,I'm all done.,0.0
32475,3728,Ross,joy,Thank God.,0.0
32476,3728,Cassie,neutral,I guess the last time we really hung out was when our parents rented that beach house together.,0.0
32477,3728,Ross,neutral,Oh right.,0.0
32478,3728,Ross,neutral,Right.,0.0
32479,3728,Ross,joy,"Ooh, remember the time I uh, I pinned you down and tickled you til you cried?",0.0
32480,3728,Ross,sadness,We're probably too old to do that now.,0.0
32481,3728,Cassie,joy,"I'll always remember that summer, because it's when I got all of these freckles.",0.0
32482,3728,Ross,joy,Uh-huh! Uh-huh! And-and-and I'll always remember that summer because that's when I realized that we are related.,1.0
32483,3728,Cassie,surprise,"It took you that long to figure it out, huh?",0.0
32484,3729,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32485,3729,Cassie,neutral,I'm all done.,0.0
32486,3729,Ross,joy,Thank God.,0.0
32487,3729,Cassie,neutral,I guess the last time we really hung out was when our parents rented that beach house together.,0.0
32488,3729,Ross,neutral,Oh right.,0.0
32489,3729,Ross,neutral,Right.,0.0
32490,3729,Ross,joy,"Ooh, remember the time I uh, I pinned you down and tickled you til you cried?",0.0
32491,3729,Ross,sadness,We're probably too old to do that now.,0.0
32492,3729,Cassie,joy,"I'll always remember that summer, because it's when I got all of these freckles.",0.0
32493,3729,Ross,joy,Uh-huh! Uh-huh! And-and-and I'll always remember that summer because that's when I realized that we are related.,0.0
32494,3729,Cassie,surprise,"It took you that long to figure it out, huh?",1.0
32495,3729,Ross,neutral,"Well I'm, I'm a little slow.  Just as our children would be.",0.0
32496,3730,Phoebe,neutral,Relax every muscle in your body.,0.0
32497,3730,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32498,3730,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32499,3730,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32500,3730,Monica,joy,"Richard's living room, drinking wine.",1.0
32501,3730,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32502,3731,Phoebe,neutral,Relax every muscle in your body.,0.0
32503,3731,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32504,3731,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32505,3731,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32506,3731,Monica,joy,"Richard's living room, drinking wine.",0.0
32507,3731,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",1.0
32508,3731,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32509,3732,Phoebe,neutral,Relax every muscle in your body.,0.0
32510,3732,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32511,3732,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32512,3732,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32513,3732,Monica,joy,"Richard's living room, drinking wine.",0.0
32514,3732,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32515,3732,Monica,sadness,"I'm sorry, but that's my happy place.",1.0
32516,3732,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32517,3733,Phoebe,neutral,Relax every muscle in your body.,0.0
32518,3733,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32519,3733,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32520,3733,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32521,3733,Monica,joy,"Richard's living room, drinking wine.",0.0
32522,3733,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32523,3733,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32524,3733,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32525,3733,Phoebe,neutral,"Okay, I'm just gonna, I have to ask that you don't move anything.",1.0
32526,3733,Monica,neutral,"All right, I'll try not to.",0.0
32527,3734,Phoebe,neutral,Relax every muscle in your body.,0.0
32528,3734,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32529,3734,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32530,3734,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32531,3734,Monica,joy,"Richard's living room, drinking wine.",0.0
32532,3734,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32533,3734,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32534,3734,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32535,3734,Phoebe,neutral,"Okay, I'm just gonna, I have to ask that you don't move anything.",0.0
32536,3734,Monica,neutral,"All right, I'll try not to.",0.0
32537,3734,Phoebe,neutral,"Okay, all right, so, your in a meadow, millions of stars in the sky....",0.0
32538,3734,Monica,sadness,Do you think breaking up with him was a huge mistake?,1.0
32539,3735,Phoebe,neutral,Relax every muscle in your body.,0.0
32540,3735,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32541,3735,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32542,3735,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32543,3735,Monica,joy,"Richard's living room, drinking wine.",0.0
32544,3735,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32545,3735,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32546,3735,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32547,3735,Phoebe,neutral,"Okay, I'm just gonna, I have to ask that you don't move anything.",0.0
32548,3735,Monica,neutral,"All right, I'll try not to.",0.0
32549,3735,Phoebe,neutral,"Okay, all right, so, your in a meadow, millions of stars in the sky....",1.0
32550,3735,Monica,sadness,Do you think breaking up with him was a huge mistake?,0.0
32551,3735,Phoebe,joy,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",1.0
32552,3736,Phoebe,neutral,Relax every muscle in your body.,0.0
32553,3736,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32554,3736,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32555,3736,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32556,3736,Monica,joy,"Richard's living room, drinking wine.",0.0
32557,3736,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32558,3736,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32559,3736,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32560,3736,Phoebe,neutral,"Okay, I'm just gonna, I have to ask that you don't move anything.",0.0
32561,3736,Monica,neutral,"All right, I'll try not to.",0.0
32562,3736,Phoebe,neutral,"Okay, all right, so, your in a meadow, millions of stars in the sky....",0.0
32563,3736,Monica,sadness,Do you think breaking up with him was a huge mistake?,0.0
32564,3736,Phoebe,joy,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",0.0
32565,3736,Monica,sadness,"I'll bet he's totally over me, I'll bet he's fine.",0.0
32566,3736,Phoebe,neutral,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",1.0
32567,3737,Phoebe,neutral,Relax every muscle in your body.,0.0
32568,3737,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32569,3737,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32570,3737,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32571,3737,Monica,joy,"Richard's living room, drinking wine.",0.0
32572,3737,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32573,3737,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32574,3737,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32575,3737,Phoebe,neutral,"Okay, I'm just gonna, I have to ask that you don't move anything.",0.0
32576,3737,Monica,neutral,"All right, I'll try not to.",0.0
32577,3737,Phoebe,neutral,"Okay, all right, so, your in a meadow, millions of stars in the sky....",0.0
32578,3737,Monica,sadness,Do you think breaking up with him was a huge mistake?,0.0
32579,3737,Phoebe,joy,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",0.0
32580,3737,Monica,sadness,"I'll bet he's totally over me, I'll bet he's fine.",0.0
32581,3737,Phoebe,neutral,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",0.0
32582,3737,Phoebe,neutral,Okay.,0.0
32583,3737,Phoebe,joy,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",1.0
32584,3738,Phoebe,neutral,Relax every muscle in your body.,0.0
32585,3738,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32586,3738,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32587,3738,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32588,3738,Monica,joy,"Richard's living room, drinking wine.",0.0
32589,3738,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32590,3738,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32591,3738,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32592,3738,Phoebe,neutral,"Okay, I'm just gonna, I have to ask that you don't move anything.",0.0
32593,3738,Monica,neutral,"All right, I'll try not to.",0.0
32594,3738,Phoebe,neutral,"Okay, all right, so, your in a meadow, millions of stars in the sky....",0.0
32595,3738,Monica,sadness,Do you think breaking up with him was a huge mistake?,0.0
32596,3738,Phoebe,joy,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",0.0
32597,3738,Monica,sadness,"I'll bet he's totally over me, I'll bet he's fine.",0.0
32598,3738,Phoebe,neutral,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",0.0
32599,3738,Phoebe,neutral,Okay.,0.0
32600,3738,Phoebe,joy,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",0.0
32601,3738,Phoebe,neutral,And the-the calming sounds of the babbling brook....,1.0
32602,3739,Phoebe,neutral,Relax every muscle in your body.,0.0
32603,3739,Phoebe,neutral,Listen to the plinky-plunky music.,0.0
32604,3739,Phoebe,neutral,"Okay, now close you eyes, and think of a happy place.",0.0
32605,3739,Phoebe,neutral,"Okay, tell me your happy place.",0.0
32606,3739,Monica,joy,"Richard's living room, drinking wine.",0.0
32607,3739,Phoebe,anger,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",0.0
32608,3739,Monica,sadness,"I'm sorry, but that's my happy place.",0.0
32609,3739,Phoebe,neutral,"Well, okay, fine, use my happy place.",0.0
32610,3739,Phoebe,neutral,"Okay, I'm just gonna, I have to ask that you don't move anything.",0.0
32611,3739,Monica,neutral,"All right, I'll try not to.",0.0
32612,3739,Phoebe,neutral,"Okay, all right, so, your in a meadow, millions of stars in the sky....",0.0
32613,3739,Monica,sadness,Do you think breaking up with him was a huge mistake?,0.0
32614,3739,Phoebe,joy,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",0.0
32615,3739,Monica,sadness,"I'll bet he's totally over me, I'll bet he's fine.",0.0
32616,3739,Phoebe,neutral,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",0.0
32617,3739,Phoebe,neutral,Okay.,0.0
32618,3739,Phoebe,joy,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",0.0
32619,3739,Phoebe,neutral,And the-the calming sounds of the babbling brook....,0.0
32620,3739,Monica,disgust,"Okay, this isn't working. I'm still awake and now I have to pee.",1.0
32621,3740,Rachel,neutral,Bye-bye Julie.,0.0
32622,3740,Rachel,neutral,Hey.,0.0
32623,3740,Ross,neutral,Hey.,0.0
32624,3740,Rachel,joy,"Hey, c'mon, cut it out.",0.0
32625,3741,Rachel,neutral,Bye-bye Julie.,0.0
32626,3741,Rachel,neutral,Hey.,0.0
32627,3741,Ross,neutral,Hey.,0.0
32628,3741,Rachel,joy,"Hey, c'mon, cut it out.",0.0
32629,3741,Ross,neutral,Hey?,1.0
32630,3741,Rachel,neutral,What?,0.0
32631,3742,Phoebe,joy,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",0.0
32632,3742,Rachel,neutral,Ok.,0.0
32633,3742,Terry,neutral,"Uh, Rachel, sweetheart, could I see ya for a minute?",0.0
32634,3742,Rachel,neutral,What's up?,0.0
32635,3742,Terry,neutral,F.Y.I..,0.0
32636,3742,Terry,neutral,I've decided to pay a professional musician to play in here on Sunday afternoons.,1.0
32637,3742,Terry,neutral,Her name is Stephanie... something.,0.0
32638,3742,Terry,neutral,She's supposed to be very good.,0.0
32639,3742,Rachel,surprise,But what about Phoebe?,0.0
32640,3743,Phoebe,joy,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",0.0
32641,3743,Rachel,neutral,Ok.,0.0
32642,3743,Terry,neutral,"Uh, Rachel, sweetheart, could I see ya for a minute?",0.0
32643,3743,Rachel,neutral,What's up?,0.0
32644,3743,Terry,neutral,F.Y.I..,0.0
32645,3743,Terry,neutral,I've decided to pay a professional musician to play in here on Sunday afternoons.,0.0
32646,3743,Terry,neutral,Her name is Stephanie... something.,0.0
32647,3743,Terry,neutral,She's supposed to be very good.,0.0
32648,3743,Rachel,surprise,But what about Phoebe?,1.0
32649,3743,Terry,disgust,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",1.0
32650,3744,Phoebe,joy,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",0.0
32651,3744,Rachel,neutral,Ok.,0.0
32652,3744,Terry,neutral,"Uh, Rachel, sweetheart, could I see ya for a minute?",0.0
32653,3744,Rachel,neutral,What's up?,0.0
32654,3744,Terry,neutral,F.Y.I..,0.0
32655,3744,Terry,neutral,I've decided to pay a professional musician to play in here on Sunday afternoons.,0.0
32656,3744,Terry,neutral,Her name is Stephanie... something.,0.0
32657,3744,Terry,neutral,She's supposed to be very good.,0.0
32658,3744,Rachel,surprise,But what about Phoebe?,0.0
32659,3744,Terry,disgust,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",1.0
32660,3744,Rachel,sadness,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",0.0
32661,3745,Phoebe,joy,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",0.0
32662,3745,Rachel,neutral,Ok.,0.0
32663,3745,Terry,neutral,"Uh, Rachel, sweetheart, could I see ya for a minute?",0.0
32664,3745,Rachel,neutral,What's up?,0.0
32665,3745,Terry,neutral,F.Y.I..,0.0
32666,3745,Terry,neutral,I've decided to pay a professional musician to play in here on Sunday afternoons.,0.0
32667,3745,Terry,neutral,Her name is Stephanie... something.,0.0
32668,3745,Terry,neutral,She's supposed to be very good.,0.0
32669,3745,Rachel,surprise,But what about Phoebe?,0.0
32670,3745,Terry,disgust,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",0.0
32671,3745,Rachel,sadness,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",1.0
32672,3745,Terry,neutral,Uh...,0.0
32673,3746,Phoebe,joy,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",0.0
32674,3746,Rachel,neutral,Ok.,0.0
32675,3746,Terry,neutral,"Uh, Rachel, sweetheart, could I see ya for a minute?",0.0
32676,3746,Rachel,neutral,What's up?,0.0
32677,3746,Terry,neutral,F.Y.I..,0.0
32678,3746,Terry,neutral,I've decided to pay a professional musician to play in here on Sunday afternoons.,0.0
